"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Actn1",3.41066682399658e-10,-0.267374122206569,0.468,0.456,5.86430053717972e-06
"Pdlim7",3.73655075494921e-10,-0.264533417356657,0.228,0.261,6.42462536805966e-06
"Fabp5",5.7326878191415e-10,0.7071337298536,0.554,0.487,9.85678343623189e-06
"Gadd45b",1.29891951416633e-09,0.277941444742519,0.499,0.404,2.23336221265758e-05
"Slc38a2",1.81178512122654e-09,-0.317631686725096,0.35,0.357,3.11518333743691e-05
"Mbd2",1.92612382264356e-09,-0.258642061313556,0.517,0.479,3.31177730065334e-05
"B430306N03Rik",2.76547642060896e-09,-0.296826704510537,0.293,0.311,4.75496015759505e-05
"Tes",4.5502476832338e-09,-0.295978632230846,0.309,0.326,7.8236958665522e-05
"Rb1cc1",6.85324277763715e-09,-0.281757129660417,0.359,0.363,0.000117834656318693
"Rin3",7.72503353526011e-09,-0.296912867812611,0.268,0.287,0.000132824226605262
"Pilra",8.59451776855625e-09,-0.283445983578885,0.235,0.262,0.000147774138512556
"Gpr146",1.01953694763148e-08,-0.292312666531415,0.343,0.349,0.000175299182775757
"Ppt1",1.2999434911328e-08,-0.256116661654268,0.48,0.466,0.000223512283865374
"Fosl2",1.50289717959778e-08,-0.272125148918898,0.291,0.307,0.000258408141060042
"Vgll4",2.4993824145347e-08,-0.281508550336832,0.241,0.263,0.000429743812355097
"Birc3",2.75464482525279e-08,-0.275114454059611,0.286,0.306,0.000473633631253965
"Mgst1",3.23861485256799e-08,-0.318947026519343,0.51,0.474,0.00055684743775054
"Bhlhe40",3.66362527467776e-08,-0.251324824566711,0.353,0.364,0.000629923729728094
"Slc2a1",1.08946178949366e-07,-0.257382762227826,0.353,0.356,0.00187322060085541
"Nov",2.58247047925667e-07,-0.277473975530313,0.504,0.497,0.00444029974203392
"Bcl2a1a",2.71390812115308e-07,-0.276521084755289,0.472,0.451,0.0046662936235106
"Tnfrsf1a",4.43718294533794e-07,-0.274824946093516,0.388,0.372,0.00762929235621406
"Cyth4",3.15150498824323e-06,-0.255562931585361,0.489,0.452,0.0541869767678541
"Exoc3",3.55295731597783e-06,-0.266347315406051,0.381,0.365,0.0610895480909228
"Trf",8.85169936803948e-05,-0.266711335133395,0.251,0.264,1
"Tnfaip8l2",0.000118952369030016,-0.26010480191037,0.341,0.324,1
"Clec2d",0.000135334068581829,-0.250506267855178,0.424,0.395,1
"Rbbp6",0.00022789773766796,-0.286419952603908,0.414,0.379,1
"Fam162a",0.000400499166342637,-0.392300792750693,0.376,0.354,1
"Lrrc25",0.000699613697674254,-0.254229366261589,0.325,0.311,1
"Psmb9",0.0013264312857436,-0.250999187721123,0.256,0.253,1
