"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Rftn1",1.03265274135628e-39,-0.291840347260347,0.712,0.825,1.77554312348798e-35
"Glul",1.52770702212496e-39,-0.258920592048592,0.315,0.544,2.62673945384165e-35
"Slc38a2",1.86142318038437e-39,-0.364243580020587,0.577,0.747,3.20053101635288e-35
"Tbl1x",2.13078648600705e-39,-0.263207257670229,0.692,0.806,3.66367428404053e-35
"Polb",2.13401129862342e-39,-0.288796767993089,0.588,0.738,3.66921902685311e-35
"B4galnt1",2.77953589248085e-39,-0.282082022348277,0.709,0.816,4.77913401353158e-35
"Klrk1",4.47145690398475e-39,-0.296903076830595,0.225,0.454,7.68822300071138e-35
"Trf",5.97724221461026e-39,0.281769707817,0.811,0.546,1.02772702638009e-34
"Fth1",6.03794415811793e-39,0.337994971572326,1,0.998,1.0381641185468e-34
"Psmb8",8.58166943070212e-39,-0.265442108386716,0.984,0.954,1.47553224191492e-34
"Rdx",1.61107969286815e-38,-0.321778156912844,0.805,0.844,2.7700904239175e-34
"Selenop",3.64687670956005e-38,0.294512205442084,0.363,0.132,6.27043981441755e-34
"Dennd5a",1.3362131863712e-37,-0.306782596108685,0.595,0.728,2.29748495264663e-33
"Med10",1.84153484537144e-37,-0.269118930176444,0.668,0.776,3.16633501313166e-33
"Ubb",4.31441074503248e-37,-0.271276836696497,0.996,0.978,7.41819783500884e-33
"Mthfd2",6.90244874612106e-37,-0.332628477486768,0.755,0.823,1.18680703740806e-32
"Marf1",2.22738972969594e-36,-0.292246844684198,0.549,0.701,3.8297739012392e-32
"Mafb",4.43235701942757e-36,0.543406141242894,0.67,0.441,7.62099465920377e-32
"Hspa8",5.70018764059109e-36,-0.276914489121354,0.999,0.984,9.80090262923232e-32
"Mdp1",5.5201385953955e-35,-0.267492307322962,0.697,0.782,9.49132630092302e-31
"Xpa",6.50068611452616e-35,-0.266896173083555,0.622,0.759,1.11772797053163e-30
"Tnfrsf18",9.45243203998221e-35,-0.3713806607467,0.461,0.629,1.62525116495454e-30
"Stmn1",1.14893851163475e-34,0.325568627210611,0.349,0.129,1.97548487690479e-30
"Arf4",1.3852797510871e-34,-0.253615474335034,0.743,0.816,2.38185000401916e-30
"Csrp1",3.18571125289088e-34,-0.28338769789349,0.484,0.665,5.47751192822058e-30
"Hat1",3.63180142015163e-34,-0.266015752946193,0.547,0.711,6.24451936180872e-30
"F7",5.10082759467766e-34,0.463230440146774,0.405,0.182,8.77036296628876e-30
"Trim35",7.55333855096788e-34,-0.30772016154551,0.711,0.805,1.29872103045342e-29
"Hopx",1.11785478589034e-33,-0.390427328533477,0.178,0.369,1.92203951885986e-29
"Snx20",2.20297732872001e-33,-0.288524125948493,0.953,0.929,3.78779921900119e-29
"Nostrin",4.23921441979302e-33,-0.316381041666564,0.492,0.646,7.28890527339212e-29
"Scpep1",5.38327985018596e-33,-0.268130228879607,0.585,0.723,9.25601137440974e-29
"Zfc3h1",7.79686405664343e-33,-0.266388777034623,0.602,0.738,1.34059280589927e-28
"Ypel3",1.84780015953082e-32,-0.269971129526841,0.676,0.8,3.17710759429729e-28
"Mob3a",4.67488365951878e-32,-0.254230632785858,0.664,0.757,8.0379949641766e-28
"Rps27l",8.3734479982257e-32,-0.297739324971666,0.994,0.96,1.43973064881493e-27
"Tpi1",2.51489014455162e-31,0.274847017714034,0.868,0.741,4.32410211454206e-27
"Numa1",2.63404720104024e-31,-0.277004210097518,0.635,0.754,4.52898075746859e-27
"AC149090.1",3.85624469453573e-31,-0.270148487651893,0.711,0.815,6.63042712778473e-27
"Arrb2",1.97117952210197e-29,-0.264196711312783,0.862,0.893,3.38924607030212e-25
"Grk3",2.83096478242485e-29,-0.290887101577654,0.676,0.783,4.86756084690129e-25
"Clasp2",1.77317748364486e-28,-0.257244354319491,0.421,0.579,3.04880136537897e-24
"Rmnd5a",2.71690379390258e-28,-0.253077762258672,0.533,0.656,4.6714443832361e-24
"Snd1",2.89332118114993e-28,-0.312723503421672,0.763,0.788,4.97477643886918e-24
"Ccl6",5.41941588917699e-27,0.577530588022686,0.966,0.857,9.31814367985091e-23
"Ppp4r2",1.15721026259315e-26,-0.264413356617886,0.622,0.741,1.98970732550266e-22
"Clec2i",1.58409050779562e-26,-0.263409366562545,0.545,0.676,2.72368521910378e-22
"Tnfaip8",4.67336766787988e-26,-0.260308789185088,0.923,0.921,8.03538836815267e-22
"Serpinb6a",2.36594169919173e-25,-0.330065091858935,0.263,0.44,4.06800015759026e-21
"Slc26a2",5.14087234031359e-25,-0.257537548317325,0.448,0.574,8.83921590193519e-21
"Nmb",6.55170451747416e-25,-0.255287423945343,0.192,0.36,1.12650007473451e-20
"Uri1",3.61226604561781e-24,-0.306872213896483,0.626,0.702,6.21093023883525e-20
"Mfge8",2.7077521330448e-23,0.45621951604787,0.857,0.723,4.65570901755723e-19
"H2-Eb1",4.75672105032379e-23,0.253514684686444,0.968,0.973,8.17870617392672e-19
"Tcp1",5.63662043037839e-23,-0.278682663458326,0.929,0.885,9.6916051679926e-19
"Rnaset2b",1.58944235919368e-22,-0.25507301795473,0.352,0.498,2.73288719239762e-18
"Trem2",3.78960728217714e-22,0.41256766248206,0.537,0.378,6.51585076097538e-18
"Nap1l1",1.0900381007382e-21,-0.325550793380967,0.962,0.936,1.87421151040926e-17
"Syk",3.10034036828764e-21,-0.259411033946107,0.699,0.752,5.33072522923376e-17
"Tubb2a",3.55452212149107e-21,-0.275720498705197,0.43,0.573,6.11164533569174e-17
"Cdkn1a",4.95161484991932e-21,-0.28766768321538,0.883,0.926,8.51380657295128e-17
"Nabp1",7.45090277992618e-20,-0.353041971686106,0.684,0.725,1.28110822398051e-15
"Ctsh",2.66202061407081e-19,-0.28917925165811,0.976,0.955,4.57707824383336e-15
"Ninj1",9.12746657366289e-19,-0.293905748632663,0.635,0.709,1.5693766026756e-14
"Ncf1",4.59266749792255e-18,-0.26101352539503,0.913,0.903,7.89663249592803e-14
"Cldnd1",8.40314658544136e-18,0.288808445822626,0.783,0.669,1.44483702390079e-13
"Stat1",1.17581582945867e-16,-0.258211149084527,0.539,0.627,2.02169773717123e-12
"Nckap1l",1.29305085514399e-15,-0.286411804431131,0.918,0.84,2.22327164033458e-11
"Ccl4",2.52787967452526e-15,0.984284771608489,0.267,0.134,4.34643631237873e-11
"Zfand5",1.09212969456977e-14,-0.253197260199421,0.791,0.798,1.87780779684326e-10
"Wnk1",1.86445963768344e-13,-0.257821440542374,0.964,0.943,3.20575190103291e-09
"Vim",7.90735155515918e-12,-0.522214039775838,0.998,0.98,1.35959002639407e-07
"Dap",1.4080737153203e-11,-0.332644323826166,0.878,0.85,2.42104194612172e-07
"Ccl2",2.62948892182148e-11,0.346158397769261,0.283,0.161,4.52114325217985e-07
"Ctsb",8.41487609507341e-10,0.290189784576628,0.945,0.883,1.44685379578692e-05
"Tagln2",2.57824657178445e-09,-0.28030327347172,0.945,0.91,4.43303715552618e-05
"Haus8",6.21477049274473e-07,-0.267550313255152,0.646,0.676,0.0106856763852253
"Wfdc17",1.55405845275903e-06,0.272743380324482,0.83,0.722,0.0267204810367388
"Ccl17",7.0063073503344e-05,0.595876442061399,0.761,0.831,1
"Lpl",0.00259520812055771,0.626751516819013,0.58,0.669,1
"Rgs10",0.00926563037053882,-0.285235904274844,0.964,0.896,1
