"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Snx20",2.08923785675005e-13,0.315959340788358,0.562,0.563,3.59223557089603e-09
"BC005537",2.50135041715826e-13,0.291910396056315,0.569,0.577,4.30082190726191e-09
"Ubc",2.93892247973268e-13,0.250859903278181,0.761,0.807,5.05318331165237e-09
"Nisch",2.95359953615701e-13,0.353639983013673,0.505,0.485,5.07841904246837e-09
"Cd81",3.41973839347883e-13,0.400710008879326,0.354,0.29,5.87989819374749e-09
"Cdc34",3.68449143231853e-13,0.333004893504476,0.278,0.201,6.33511456872849e-09
"Tmem59",3.68593164719554e-13,0.34647897958856,0.46,0.433,6.33759087418801e-09
"Naaa",3.83223106917243e-13,0.388832758605924,0.394,0.329,6.58913810033507e-09
"Ssr4",3.83455840630502e-13,0.346964638102363,0.407,0.364,6.59313972380086e-09
"Ndufs6",3.87713520117061e-13,0.383164170380631,0.378,0.324,6.66634626489275e-09
"Rassf1",4.42337035934391e-13,0.337917054647941,0.251,0.171,7.60554299585593e-09
"Gns",4.88592948564505e-13,0.364192851962391,0.269,0.195,8.40086715761810e-09
"Siva1",5.98256947541637e-13,0.349528028028642,0.263,0.186,1.02864299560309e-08
"Pomp",6.72545122599589e-13,0.31174977255066,0.491,0.477,1.15637408379773e-08
"Gm10076",6.96552882340755e-13,0.370489678709689,0.339,0.279,1.19765302589669e-08
"Nfe2l2",7.22271337100138e-13,0.376005266304006,0.494,0.472,1.24187333700998e-08
"Rer1",7.77717182348497e-13,0.383764819733046,0.383,0.336,1.33720692333001e-08
"Ssb",8.15328541203852e-13,0.36840087244665,0.318,0.25,1.4018758937459e-08
"Wtap",8.45058761559201e-13,0.345154107439051,0.306,0.231,1.45299403462489e-08
"Tnfrsf23",9.40973912428113e-13,0.376371270363186,0.251,0.173,1.6179105450289e-08
"Atp5b",1.31255967890823e-12,0.362854098325987,0.457,0.436,2.25681511191482e-08
"B4galt1",1.44038430783761e-12,0.399761813440767,0.31,0.243,2.47659677889599e-08
"Slc7a11",1.64280336971117e-12,0.447803925084012,0.327,0.252,2.82463611388139e-08
"Lilrb4a",1.88845963826018e-12,0.364909492868821,0.421,0.376,3.24701750202455e-08
"Amdhd2",2.23350396057921e-12,0.329313076329817,0.274,0.199,3.84028670981989e-08
"Polr2g",2.77867085599988e-12,0.358895602033444,0.271,0.202,4.77764666980619e-08
"Wnk1",2.87093744657912e-12,0.29026190005217,0.572,0.584,4.93628984564814e-08
"Jak2",2.94105458715273e-12,0.338959092541487,0.446,0.405,5.05684925715041e-08
"Lsm12",3.0222608396818e-12,0.350242413686394,0.281,0.213,5.19647528774889e-08
"Srrm1",3.15245368288925e-12,0.353904753411248,0.357,0.3,5.42032886235978e-08
"Lrp12",3.21928050628954e-12,0.347838025498117,0.358,0.289,5.53523090251424e-08
"Rab5c",3.59945875425247e-12,0.322984705574103,0.577,0.616,6.18890938206169e-08
"Cuta",4.31398487203456e-12,0.329506863657222,0.278,0.207,7.41746558897622e-08
"Vgll4",4.85912939979224e-12,0.345875435821583,0.263,0.192,8.35478709000278e-08
"Gtf2a2",4.97060930422216e-12,0.320849045953164,0.254,0.18,8.54646563767959e-08
"Slc48a1",5.65577581268088e-12,0.351629596580166,0.278,0.21,9.7245409323235e-08
"Bnip3l",6.08675764738023e-12,0.254610159360329,0.724,0.775,1.04655710989056e-07
"Ttc14",7.24373783208129e-12,0.36389920877768,0.367,0.313,1.24548828284806e-07
"Prpf4b",1.05919006580935e-11,0.374098643524021,0.261,0.195,1.8211713991526e-07
"Ndufa13",1.07066142118401e-11,0.276090057550884,0.608,0.629,1.84089524758379e-07
"Snw1",1.2611873209425e-11,0.363913236600015,0.267,0.2,2.16848547962853e-07
"Zmiz1",1.3770309185388e-11,0.352115189120801,0.271,0.201,2.36766696133561e-07
"Lamp2",1.43294483414295e-11,0.296830564627401,0.59,0.624,2.46380534782539e-07
"Dnajc8",2.00897154799344e-11,0.345448342520256,0.446,0.427,3.45422567961992e-07
"AI413582",2.1475116037931e-11,0.335105306474462,0.453,0.428,3.69243145156186e-07
"Capza2",2.34118833818858e-11,0.255012700531197,0.598,0.636,4.02543922868145e-07
"Trio",2.63274694489457e-11,0.319155581214227,0.439,0.397,4.52674509705173e-07
"Denr",2.89065932250346e-11,0.380691982417357,0.286,0.223,4.97019963911244e-07
"Spcs1",3.83773271634759e-11,0.3429039696657,0.366,0.323,6.59859763248805e-07
"Ptms",5.19937366727883e-11,0.324988547464897,0.423,0.381,8.93980308351922e-07
"Psma1",6.68932437574473e-11,0.346345451496539,0.401,0.37,1.15016243316555e-06
"Ndufs7",7.20548516792518e-11,0.336457105309709,0.289,0.231,1.23891111977306e-06
"Mrfap1",8.63474197684551e-11,0.337503452499695,0.385,0.346,1.48465753549882e-06
"Ubxn1",9.30741389500388e-11,0.323947202134448,0.48,0.478,1.60031674510697e-06
"Pdap1",9.65309259591768e-11,0.348831571184191,0.276,0.215,1.65975274094209e-06
"Ifi204",1.32928528953533e-10,0.373427253574417,0.289,0.217,2.28557312682705e-06
"2310001H17Rik",1.40865058129743e-10,0.396934777044714,0.392,0.356,2.42203380948279e-06
"Atp5g2",1.49231026860158e-10,0.352608417721072,0.362,0.322,2.56587827583356e-06
"Ube2k",1.75455658106667e-10,0.339902502415167,0.282,0.225,3.01678458548604e-06
"Hdgf",1.75749683345418e-10,0.332554236059312,0.26,0.197,3.02184005544112e-06
"Cited2",2.09612133610252e-10,0.438555818434375,0.443,0.427,3.60407102529467e-06
"Zranb2",2.35263150296689e-10,0.334365722445006,0.309,0.252,4.04511460620127e-06
"N4bp2l2",2.61598834010603e-10,0.327368929685186,0.254,0.192,4.49793035197831e-06
"Prrc2c",3.54361457016169e-10,0.32158097746594,0.468,0.459,6.09289089193601e-06
"Il10rb",3.70847492809003e-10,0.327858467652219,0.336,0.284,6.37635179135799e-06
"Rpl14",4.41364280492962e-10,0.300532934604999,0.52,0.511,7.58881743879599e-06
"Atf1",4.97101220310831e-10,0.315773111522972,0.337,0.283,8.54715838202443e-06
"Bhlhe40",6.44294675056562e-10,0.30730875016681,0.364,0.306,1.10780026429225e-05
"Crlf2",7.20859313856261e-10,0.33274417771457,0.446,0.433,1.23944550424446e-05
"Ctcf",7.38048832472772e-10,0.338125433831509,0.297,0.242,1.26900116255368e-05
"Mrps14",8.02682905667732e-10,0.372469173406969,0.305,0.257,1.3801329880051e-05
"Dynlrb1",8.02940638178886e-10,0.354696296720964,0.341,0.304,1.38057613328478e-05
"N4bp1",8.7936109128156e-10,0.349994197999693,0.521,0.523,1.51197346034951e-05
"Unc93b1",1.0711175632453e-09,0.351649280443281,0.368,0.344,1.84167953824398e-05
"Ndufb5",1.09092473471234e-09,0.351276431088457,0.321,0.279,1.87573598886439e-05
"Eif4g2",1.12756327580026e-09,0.294557922222247,0.56,0.589,1.93873229641096e-05
"Suds3",1.13252334588415e-09,0.337506355836205,0.288,0.234,1.9472606409132e-05
"Mrpl30",1.1390698722104e-09,0.333730480029186,0.32,0.273,1.95851673827856e-05
"Vapa",1.14062278970777e-09,0.285758564160435,0.49,0.499,1.96118682462354e-05
"Polr1d",1.16686368491651e-09,0.323136774876221,0.401,0.376,2.00630541984546e-05
"Tra2a",1.2529898608349e-09,0.347073743544846,0.324,0.278,2.15439076671953e-05
"Ndufs5",1.35313316246993e-09,0.341606135999442,0.428,0.426,2.32657715955079e-05
"Tgoln1",1.42624098776448e-09,0.324938326803477,0.272,0.216,2.45227875436225e-05
"Pura",1.76733891410942e-09,0.319516706597584,0.259,0.201,3.03876252891973e-05
"Psmb6",1.9194816642621e-09,0.361429973580512,0.353,0.324,3.30035677353225e-05
"Eif1ax",2.3189651648003e-09,0.299421583394206,0.253,0.193,3.98722870435764e-05
"Laptm4a",2.46564306239708e-09,0.32375252889322,0.354,0.314,4.23942668148553e-05
"Eif3c",2.52182506827829e-09,0.337677016137891,0.414,0.403,4.33602602239769e-05
"Sgpl1",2.61109760641628e-09,0.324985998292875,0.323,0.276,4.48952122447216e-05
"Tlr2",2.65292413721872e-09,0.367452320906421,0.549,0.555,4.56143776153387e-05
"Ppig",2.87906278791687e-09,0.352343640992694,0.389,0.362,4.95026055754427e-05
"Lfng",2.99523894057236e-09,0.300909684417942,0.259,0.197,5.15001383442011e-05
"Psmb5",2.99528424376338e-09,0.345804354147964,0.403,0.391,5.15009172872676e-05
"Cct8",3.10850218555565e-09,0.296071299874553,0.258,0.199,5.34475865784439e-05
"AY036118",3.82690804168701e-09,0.270317157569664,0.551,0.573,6.57998568687665e-05
"Ski",4.31120624120719e-09,0.306096080162463,0.353,0.308,7.41268801113164e-05
"Psma4",4.51727939009711e-09,0.340638787807002,0.302,0.259,7.76701018333297e-05
"Lpp",5.27966995355288e-09,0.298336438415425,0.396,0.359,9.07786451813882e-05
"Cdv3",5.35849416260861e-09,0.335433294128831,0.327,0.281,9.21339486318924e-05
"Samsn1",6.13196775768865e-09,0.376438405361802,0.513,0.535,0.000105433053625699
"Rtf1",6.16283826340317e-09,0.31233317415267,0.257,0.203,0.000105963841100954
"Pim1",6.51569025804233e-09,0.292344963333792,0.665,0.705,0.00011203077829678
"Pts",6.78039539783029e-09,0.363979072922954,0.351,0.312,0.000116582118470294
"Cyfip1",7.23889225578064e-09,0.338376564986809,0.33,0.29,0.000124465513445892
"Ythdc1",8.95198362073073e-09,0.3369570908303,0.349,0.309,0.000153920406374844
"Sys1",9.46892629921404e-09,0.333931859731827,0.423,0.412,0.000162808718788686
"Arl6ip1",9.95127893407666e-09,0.287892367950155,0.499,0.518,0.000171102289992514
"Upp1",1.100709919209e-08,0.306295138952374,0.636,0.674,0.000189256063508795
"Zfp292",1.52359132620856e-08,0.328943314617308,0.337,0.297,0.0002619662926283
"Tpr",1.58903985089001e-08,0.308507251779612,0.51,0.529,0.000273219511962028
"Atp5c1",1.71163555015225e-08,0.309856456060261,0.469,0.482,0.000294298616493178
"Golga7",1.96634117375971e-08,0.302278587541411,0.272,0.222,0.000338092701416244
"Notch1",2.32362498805672e-08,0.268428567131799,0.595,0.639,0.000399524080446473
"Gnb1",2.3953229039552e-08,0.257085084228082,0.564,0.608,0.000411851820106057
"Bcl2l1",2.56283091641579e-08,0.282721195881016,0.328,0.277,0.000440653147768531
"Zc3h13",3.82602484148855e-08,0.331919613288589,0.263,0.213,0.00065784671124554
"Cish",4.19708095801222e-08,0.259852968220751,0.603,0.638,0.00072164609992062
"U2surp",4.28606143028948e-08,0.320045546812623,0.26,0.211,0.000736945402323973
"Tmco1",4.39484348636696e-08,0.328156062851701,0.296,0.251,0.000755649389045936
"Zfp706",4.51978704673561e-08,0.295800426170671,0.373,0.348,0.000777132184815721
"Tomm22",4.56259055350163e-08,0.291870886096841,0.45,0.454,0.00078449181976907
"Sbno2",5.25252361956259e-08,0.299344609897928,0.427,0.404,0.000903118911147592
"Cdc5l",6.18275001937929e-08,0.344896108494339,0.3,0.265,0.00106306203833207
"Psmb9",7.94173898776609e-08,0.310723935881459,0.253,0.204,0.0013655026015565
"Tmed9",8.04442337137366e-08,0.310412764366416,0.347,0.319,0.00138315815447399
"Prpf40a",8.22834656826248e-08,0.330388158804045,0.366,0.344,0.00141478190894705
"Ddx46",9.93297564419173e-08,0.313434703558058,0.258,0.211,0.00170787583226233
"Anp32a",1.01815880808803e-07,0.274069963879259,0.522,0.562,0.00175062225462655
"Cd14",1.22062356181768e-07,0.545898408875163,0.319,0.273,0.00209874015218931
"Mrpl54",1.29008294794453e-07,0.317410276650425,0.256,0.213,0.00221816862069583
"Zfp91",1.45323537546087e-07,0.333938446791773,0.326,0.293,0.00249869290456743
"Pttg1ip",1.47400766305667e-07,0.309618742505618,0.318,0.281,0.00253440877585964
"Ifngr1",1.5449379449959e-07,0.320093104958918,0.429,0.431,0.00265636630262595
"Atp5j2",1.55300514115541e-07,0.278567545214137,0.504,0.54,0.00267023703970261
"Dmxl2",1.6328213672367e-07,0.262673969125458,0.617,0.668,0.00280747305882678
"Eif1b",1.99368453847114e-07,0.293718744198543,0.332,0.298,0.00342794119544728
"Tm2d2",2.10833770773396e-07,0.28353023397374,0.323,0.286,0.00362507585467776
"Rpl29",2.2782251199418e-07,0.252784976378762,0.601,0.632,0.00391718027122794
"Mrps21",2.28100004194731e-07,0.278893243227881,0.452,0.461,0.00392195147212421
"Fam96a",2.81274360328512e-07,0.273617239891205,0.345,0.32,0.00483623135148843
"Tpm4",2.89323734828443e-07,0.264523905321152,0.388,0.348,0.00497463229664024
"Pdcd6",3.01746251179087e-07,0.29312082148414,0.387,0.376,0.00518822504277322
"Aup1",3.0719108585252e-07,0.310708046588658,0.294,0.257,0.00528184353014823
"Eif5b",3.14169050750844e-07,0.308026309934121,0.341,0.311,0.00540182265861001
"Ifnar2",4.06841457174985e-07,0.310639176901725,0.365,0.343,0.0069952320146667
"Nptn",4.08278000117139e-07,0.297023264318624,0.298,0.258,0.00701993193401409
"Slc25a3",4.70678377969036e-07,0.268051121264895,0.442,0.448,0.00809284403079961
"Snrpc",4.77729960961154e-07,0.311394704202844,0.298,0.266,0.00821408894876608
"Susd6",4.93355926315155e-07,0.293750265081044,0.298,0.257,0.00848276179706277
"Rtn4",5.13285784662921e-07,0.259461573962718,0.489,0.504,0.00882543578149427
"Eif4g1",5.36597371098473e-07,0.290672508246997,0.281,0.243,0.00922625519866715
"Tmem123",5.70816320379034e-07,0.292433785771207,0.259,0.213,0.00981461581259711
"Swi5",6.48144573283943e-07,0.289877564443889,0.347,0.327,0.0111441977930441
"Snrpd3",7.55073501601918e-07,0.261702234862981,0.276,0.236,0.0129827337865434
"Sra1",8.87806973772665e-07,0.294891856183773,0.297,0.263,0.0152649531070472
"Mvp",9.06398409113027e-07,0.282722992538418,0.332,0.3,0.0155846142462894
"Snf8",9.21171709599538e-07,0.30309008072153,0.357,0.347,0.0158386263748545
"Polr2j",9.79106649345637e-07,0.308171509394833,0.268,0.234,0.0168347597288489
"Sdf4",9.83190371295184e-07,0.278775232968668,0.419,0.42,0.0169049752440494
"Ndufa3",1.03380311775955e-06,0.282971584796317,0.437,0.443,0.0177752108067578
"Vav1",1.13632612549286e-06,0.271522407519304,0.319,0.284,0.0195379914017242
"Eloc",1.1903961320518e-06,0.290203314509839,0.346,0.323,0.0204676710944987
"Tbca",1.43261059273691e-06,0.33256635013044,0.316,0.295,0.0246323065315185
"Skil",1.56249258060185e-06,0.286927521068433,0.257,0.217,0.0268654974308682
"Eif6",1.62431687679878e-06,0.288626571867059,0.283,0.251,0.0279285043796782
"Tet2",1.75338322259236e-06,0.290586729594655,0.266,0.227,0.030147671129253
"Srsf11",1.82320285943271e-06,0.290167656240816,0.324,0.295,0.031348149965086
"Bnip3",2.17122480013693e-06,0.272897065212187,0.268,0.222,0.0373320392135543
"Csf2ra",2.41903033273475e-06,0.269729384959364,0.472,0.482,0.0415928075410413
"Sec11a",2.69881013069956e-06,0.288831125215585,0.262,0.227,0.0464033413872482
"Eea1",2.76608136514606e-06,0.338150293941984,0.38,0.369,0.0475600029923213
"Ywhag",2.87731985189195e-06,0.265550188109043,0.391,0.379,0.0494726375334301
"B230219D22Rik",3.35851826027962e-06,0.300952423226675,0.304,0.277,0.0577463629672478
"Ash1l",3.47581111243347e-06,0.314574730559251,0.316,0.29,0.059763096267181
"Rp9",4.13608460974897e-06,0.304826307729041,0.37,0.355,0.0711158387800239
"Brd1",4.32808731263378e-06,0.277653875699559,0.273,0.238,0.0744171332534252
"Bclaf1",4.52523717428318e-06,0.293480628571985,0.293,0.261,0.077806927974625
"BC031181",4.79540359392486e-06,0.27679510730072,0.318,0.293,0.0824521693939441
"Uqcrb",4.9109947336599e-06,0.299424753842663,0.353,0.343,0.0844396434505484
"Ndufb4",5.27914568557101e-06,0.30532551559855,0.321,0.303,0.0907696309177079
"Stk24",5.76699953499238e-06,0.273267329972832,0.444,0.457,0.099157790004659
"Ywhae",5.944643596536e-06,0.251851011349191,0.45,0.464,0.10221220199884
"Psmb2",6.44225354134744e-06,0.283774131198173,0.302,0.281,0.110768107389928
"Vps28",6.44925705648361e-06,0.259871816217239,0.461,0.484,0.110888525829179
"Ptp4a1",6.8461107017283e-06,0.255358215616432,0.255,0.215,0.117712027405516
"Wdr83os",6.93513069283741e-06,0.279281717888427,0.253,0.219,0.119242637132646
"Soat1",7.06394185529944e-06,0.268789847871672,0.46,0.473,0.121457416260019
"Clptm1l",7.60489453756558e-06,0.266523712350872,0.252,0.217,0.130758556678903
"Tardbp",7.84971291246526e-06,0.298867730863946,0.263,0.23,0.134967963816928
"Rest",7.88594841752733e-06,0.328015956346278,0.257,0.225,0.135590997090965
"Rock2",9.40729503933697e-06,0.291855966519951,0.288,0.261,0.16174903090636
"Atp5o.1",1.139052172775e-05,0.307231822877706,0.332,0.325,0.195848630586933
"Lrp10",1.14564642488306e-05,0.270278696637579,0.37,0.361,0.196982446294394
"Tmem258",1.15389236932998e-05,0.291499398815564,0.384,0.388,0.198400253982598
"Mrps16",1.2386319341964e-05,0.297235971235848,0.259,0.229,0.212970374765729
"Taf6l",1.38638193473863e-05,0.280411338204177,0.268,0.24,0.238374509858959
"Kif5b",1.61326041093096e-05,0.274668864452218,0.481,0.509,0.277383995055469
"Ankrd11",1.61825662738954e-05,0.281143361867626,0.524,0.573,0.278243044513357
"Mrpl20",1.86260490198347e-05,0.266160255455363,0.361,0.352,0.320256286847037
"Gpnmb",1.93189295114138e-05,0.373511803474147,0.382,0.379,0.332169674019248
"Psmd11",2.01092400841851e-05,0.275626461433555,0.283,0.258,0.345758274007479
"Tex261",2.18073464140469e-05,0.277258016690366,0.279,0.25,0.374955514243122
"Celf1",2.39393381865684e-05,0.264722543690258,0.268,0.236,0.411612980779856
"Dctn3",3.26943908878137e-05,0.256422572554817,0.361,0.359,0.562147356925069
"Ctnnb1",3.88865634365429e-05,0.272004732492068,0.387,0.384,0.668615571727919
"Gm16286",4.0243961019394e-05,0.250618923854136,0.255,0.225,0.691954665767461
"Sap18",4.33142337176517e-05,0.284763246153464,0.263,0.24,0.744744934541303
"Nol7",4.88624349673803e-05,0.286908034293938,0.317,0.302,0.840140706829137
"Bzw1",5.30040704457701e-05,0.258216784820691,0.39,0.399,0.911351987244572
"Cd82",5.35249073823556e-05,0.27305420194817,0.33,0.32,0.920307257532222
"Rala",6.04653766702043e-05,0.278255648527433,0.372,0.371,1
"Cggbp1",6.08858576489735e-05,0.278511405979936,0.388,0.397,1
"Qk",6.45711793789417e-05,0.256351515809375,0.37,0.368,1
"Mapkapk2",6.51398194724694e-05,0.313075546731539,0.426,0.445,1
"Exoc3",6.65334850781945e-05,0.255170125081573,0.365,0.357,1
"Ptk2b",6.89110562465064e-05,0.289703216374603,0.306,0.288,1
"Gsdme",7.92396392274095e-05,0.263280826947568,0.349,0.334,1
"Birc3",8.30962242948788e-05,0.282553010946518,0.306,0.29,1
"Ifnar1",8.35580642404368e-05,0.255063746099457,0.253,0.222,1
"Btg2",8.83774893091166e-05,0.278587032791733,0.49,0.519,1
"Nudt4",9.04407469977873e-05,0.257376649294522,0.44,0.449,1
"Purb",9.54388853608818e-05,0.278104260744224,0.445,0.48,1
"Adssl1",9.60556499590353e-05,0.286095970370192,0.319,0.308,1
"Krcc1",0.000102633393766654,0.279102856947282,0.346,0.335,1
"Cers2",0.000103910267998739,0.253126246812124,0.301,0.283,1
"Csnk1a1",0.000137466956734246,0.254361057488388,0.418,0.439,1
"Golgb1",0.00014043666103086,0.253176524650113,0.257,0.229,1
"C5ar1",0.00014108246293998,0.252764202271847,0.371,0.359,1
"Atxn7l3b",0.000166890570251704,0.26468290577948,0.466,0.501,1
"Nipbl",0.00027793616388585,0.286169155163391,0.407,0.424,1
"Id2",0.000301152795409048,0.327430174987157,0.459,0.481,1
"Tmbim4",0.000332399777302432,0.273061632519017,0.341,0.34,1
"Ndufb3",0.000345199797722736,0.256184666439111,0.352,0.353,1
"Atp5a1",0.000437896823713751,0.251224483273695,0.417,0.448,1
"Supt4a",0.000507881872388858,0.25290750107094,0.403,0.424,1
"Map2k2",0.000513806927701941,0.262301819878766,0.34,0.338,1
"Ndrg1",0.000520351118846329,0.291903372870439,0.256,0.237,1
"Smarca5",0.000529511603950482,0.294132240493122,0.275,0.266,1
"Pold4",0.000532671085268356,0.25682638410505,0.328,0.328,1
"Id1",0.000555694859109725,0.2733792180949,0.533,0.579,1
"Zmat2",0.000609579916748838,0.250709248834207,0.281,0.266,1
"Atf7ip",0.000877541391950366,0.259004896043406,0.289,0.279,1
"Hnrnpul1",0.000884149416804018,0.252277085615808,0.373,0.388,1
"Ptafr",0.000895257847835929,0.288545399015795,0.344,0.347,1
"Zcrb1",0.000970077821829247,0.257882418296582,0.324,0.326,1
"Phip",0.00105101280655809,0.26908790987101,0.392,0.406,1
"Ctsh",0.0016387376236126,0.267375802711832,0.299,0.291,1
"Ppp4r2",0.00253225054287483,0.271200080380261,0.257,0.249,1
"Bod1l",0.00618793834261142,0.255994439455658,0.321,0.329,1
"Psme1",0.0119955231049476,0.252767787167834,0.349,0.377,1
"Fos",0.0133087080754525,0.266553564324542,0.258,0.25,1
"S100a4",0.018561635366648,0.33715490363574,0.281,0.269,1
"Clec4e",0.839520731484016,0.260225486705467,0.351,0.407,1
"Hcar2",0.921839135087446,0.295893450885298,0.379,0.454,1
